Medicine_ID,Counterfeit_Weight,DistArea_ID,Active_Since,Medicine_MRP,Medicine_Type,SidEffect_Level,Availability_rating,Area_Type,Area_City_Type,Area_dist_level,Counterfeit_Sales
WIW15,20.65,Area049,1997,123.2544,Hreplacements,critical,0.031591464,DownTown,Tier 1,Medium,1455.2528
UXH58,12.6,Area018,2007,202.3478,Antiseptics,mild,0.079952965,Industrial,Tier 3,Medium,3212.9648
BSN10,12.1,Area017,2005,250.8222,Hreplacements,mild,0.042107004,DownTown,Tier 2,Unknown,4654.4218
PIN15,21,Area049,1997,204.711,Mstablizers,critical,0.013,DownTown,Tier 1,Medium,5219.686
KSA50,NA,Area019,1983,123.4886,Antibiotics,mild,0.078872936,MidTownResidential,Tier 1,Small,224.1886
AHZ10,11.8,Area018,2007,174.421,Mstablizers,critical,0.130149075,Industrial,Tier 3,Medium,1907.331
SGZ11,8.955,Area049,1997,124.6492,Cardiac,mild,0.044994534,DownTown,Tier 1,Medium,1966.5872
MCS10,9.535,Area018,2007,156.8076,Mstablizers,mild,0.09576363,Industrial,Tier 3,Medium,1738.8836
LKG52,21.9,Area046,1995,129.7756,Mstablizers,mild,0.096004078,DownTown,Tier 1,Small,1203.5804
YEC92,20.65,Area049,1997,132.4098,Antibiotics,critical,0.034490911,DownTown,Tier 1,Medium,3005.2352
EGY46,10.8,Area010,1996,180.5448,Antibiotics,critical,0.071835928,MidTownResidential,Tier 3,Unknown,283.4448
SYW15,6.605,Area010,1996,193.8608,Antimalarial,critical,0.09171639,MidTownResidential,Tier 3,Unknown,664.2824
VGE44,11.1,Area045,2000,57.706,Analgesics,mild,0.026869809,DownTown,Tier 2,Unknown,1091.726
ZXN29,10.9,Area035,2002,111.999,Antacids,critical,0.035274264,DownTown,Tier 2,Small,3105.771
CQK14,14.3,Area046,1995,89.9986,Cardiac,mild,0.166618566,DownTown,Tier 1,Small,1593.0734
DSY84,18.9,Area018,2007,123.3176,Hreplacements,mild,0.062267759,Industrial,Tier 3,Medium,2975.94
ALR41,15.6,Area017,2005,93.7224,OralContraceptives,mild,0.14126315,DownTown,Tier 2,Unknown,794.7792
KSE64,11.6,Area045,2000,182.6422,Mstablizers,critical,0.03794708,DownTown,Tier 2,Unknown,5803.5926
WXI33,16.4,Area010,1996,72.5194,Antibiotics,critical,0.170154813,MidTownResidential,Tier 3,Unknown,298.7582
ZRC14,7.33,Area017,2005,187.0028,Antipyretics,mild,0.035832115,DownTown,Tier 2,Unknown,1529.8224
DWO74,8.98,Area046,1995,202.9162,Antibiotics,mild,0.083900282,DownTown,Tier 1,Small,5693.0698
CKE54,21.3,Area045,2000,57.1744,Antibiotics,critical,0.041180789,DownTown,Tier 2,Unknown,1018.488
IXV34,17.15,Area046,1995,106.6094,Cardiac,mild,0.149497913,DownTown,Tier 1,Small,2969.282
DIX98,16.5,Area010,1996,127.9492,Tranquilizers,mild,0.175462044,MidTownResidential,Tier 3,Unknown,460.5476
RVF12,13.45,Area046,1995,175.0184,Antacids,mild,0.013,DownTown,Tier 1,Small,4075.8416
ACW12,20.65,Area035,2002,232.9088,Hreplacements,mild,0.131080437,DownTown,Tier 2,Small,6153.1376
HHT59,NA,Area027,1983,55.7718,Antimalarial,critical,0.030466284,CityLimits,Tier 3,Medium,1436.6104
UYH58,NA,Area027,1983,167.8604,Antiviral,mild,0.044073804,CityLimits,Tier 3,Medium,5817.5744
WVF37,10.15,Area017,2005,135.4388,Analgesics,critical,0.126302223,DownTown,Tier 2,Unknown,1227.5492
CPZ57,21.15,Area046,1995,59.8376,Antiseptics,mild,0.038968706,DownTown,Tier 1,Small,1119.6896
WKS47,20.4,Area045,2000,49.1138,Antipyretics,mild,0.058400017,DownTown,Tier 2,Unknown,803.4346
NDQ15,18.3,Area017,2005,136.1362,Antiseptics,mild,0.139958147,DownTown,Tier 2,Unknown,2629.724
GSR10,12.45,Area046,1995,112.3648,Mstablizers,critical,0.118307659,DownTown,Tier 1,Small,1151.648
JXG94,13.65,Area046,1995,121.057,Antibiotics,critical,0.051500421,DownTown,Tier 1,Small,1321.427
GMU28,22.15,Area045,2000,113.6306,Antibiotics,mild,0.03437305,DownTown,Tier 2,Unknown,635.653
YUE24,NA,Area027,1983,266.0988,Antibiotics,mild,0.013,CityLimits,Tier 3,Medium,9364.9568
OMI11,8.335,Area010,1996,273.591,OralContraceptives,mild,0.013,MidTownResidential,Tier 3,Unknown,638.982
DZO55,6.085,Area018,2007,132.3098,Antacids,mild,0.10597084,Industrial,Tier 3,Medium,2161.6666
ZEE32,NA,Area027,1983,264.5672,Hreplacements,mild,0.101839949,CityLimits,Tier 3,Medium,11106.6896
CAN15,18.55,Area010,1996,50.648,Stimulants,critical,0.222600084,MidTownResidential,Tier 3,Unknown,152.948
ORN12,10.6,Area045,2000,163.7314,Antimalarial,critical,0.046505804,DownTown,Tier 2,Unknown,2595.1024
PTH76,18.55,Area045,2000,89.1986,Cardiac,mild,0.085986772,DownTown,Tier 2,Unknown,1748.8706
ECD15,19.15,Area017,2005,163.4998,Analgesics,mild,0.037961677,DownTown,Tier 2,Unknown,3496.5956
RMO57,NA,Area027,1983,111.9674,Tranquilizers,mild,0.105433518,CityLimits,Tier 3,Medium,1539.1436
JXN83,11.1,Area035,2002,227.885,Hreplacements,mild,0.039081567,DownTown,Tier 2,Small,4440.7
HHY36,20.15,Area013,1985,137.4336,Statins,mild,0.10379168,DownTown,Tier 3,High,3692.3408
YZF96,10.995,Area035,2002,168.5604,Tranquilizers,mild,0.126917889,DownTown,Tier 2,Small,2806.8268
SWI46,11.3,Area049,1997,148.418,OralContraceptives,mild,0.058928229,DownTown,Tier 1,Medium,2070.452
DXX87,17.9,Area013,1985,183.2422,Statins,mild,0.148620265,DownTown,Tier 3,High,3044.5174
CPQ12,19.55,Area035,2002,269.9962,Hreplacements,mild,0.090709902,DownTown,Tier 2,Small,5551.9202
TXX50,7.12,Area010,1996,180.879,Antiseptics,mild,0.147975628,MidTownResidential,Tier 3,Unknown,622.337
NTP61,10.61,Area046,1995,72.451,OralContraceptives,mild,0.050955094,DownTown,Tier 1,Small,1314.769
DWG12,19.55,Area045,2000,224.3218,Hreplacements,mild,0.089125668,DownTown,Tier 2,Unknown,2677.6616
WGW41,21,Area049,1997,188.637,Hreplacements,mild,0.080039526,DownTown,Tier 1,Medium,1524.496
SSS10,8.165,Area045,2000,137.4652,Analgesics,mild,0.027021626,DownTown,Tier 2,Unknown,1404.652
IWE13,12.65,Area049,1997,194.7608,Antipyretics,critical,0.036358738,DownTown,Tier 1,Medium,4155.7376
CUY60,19,Area035,2002,179.3816,Hreplacements,mild,0.042933275,DownTown,Tier 2,Small,5314.2296
QXD11,NA,Area027,1983,134.9046,Antiseptics,mild,0.124777297,CityLimits,Tier 3,Medium,2976.6058
LKT15,22.15,Area046,1995,188.166,Mstablizers,mild,0.045448523,DownTown,Tier 1,Small,1191.596
TVF57,18.55,Area046,1995,107.3068,Hreplacements,critical,0.060266211,DownTown,Tier 1,Small,1959.9292
XPX11,16.65,Area049,1997,48.719,OralContraceptives,mild,0.02704119,DownTown,Tier 1,Medium,589.047
VKX48,14.95,Area013,1985,162.105,Antibiotics,mild,0.06217754,DownTown,Tier 3,High,2809.49
UOA58,16.5,Area010,1996,59.4034,Tranquilizers,mild,0.033280476,MidTownResidential,Tier 3,Unknown,307.4136
SZL68,7.68,Area045,2000,188.3344,Antipyretics,mild,0.044962866,DownTown,Tier 2,Unknown,648.3032
JRE61,NA,Area027,1983,66.593,Tranquilizers,mild,0.067376275,CityLimits,Tier 3,Medium,2659.685
BUX15,8.205,Area010,1996,107.5726,Antipyretics,critical,0.076850971,MidTownResidential,Tier 3,Unknown,308.7452
OGE14,NA,Area019,1983,120.4544,OralContraceptives,critical,0.073154968,MidTownResidential,Tier 1,Small,224.8544
OLD10,NA,Area027,1983,194.2924,Antifungal,critical,0.147441765,CityLimits,Tier 3,Medium,6591.234
FVD11,17,Area013,1985,55.077,Statins,mild,0.04367808,DownTown,Tier 3,High,718.878
YJD12,16.5,Area035,2002,187.3054,Antibiotics,critical,0.116758647,DownTown,Tier 2,Small,3089.7918
ZAC12,NA,Area027,1983,192.4608,Antimalarial,critical,0.149701678,CityLimits,Tier 3,Medium,5993.3456
VNP14,NA,Area019,1983,232.3772,Antibiotics,mild,0.321145448,MidTownResidential,Tier 1,Small,1002.5088
ITH16,NA,Area027,1983,123.2176,Antipyretics,critical,0.087806196,CityLimits,Tier 3,Medium,3548.528
GDN13,9.655,Area035,2002,103.3462,Mstablizers,mild,0.026926425,DownTown,Tier 2,Small,1223.5544
BSQ74,13.45,Area013,1985,132.473,MuscleRelaxants,mild,0.019754117,DownTown,Tier 3,High,2699.633
BMM62,14.65,Area018,2007,249.0564,Hreplacements,mild,0.013,Industrial,Tier 3,Medium,2019.8512
EQV63,18.3,Area046,1995,132.673,Tranquilizers,mild,0.065209303,DownTown,Tier 1,Small,2699.633
VLA15,18.65,Area049,1997,103.4804,OralContraceptives,critical,0.054538713,DownTown,Tier 1,Medium,1491.206
REZ13,NA,Area019,1983,98.683,Hreplacements,mild,0.14364231,MidTownResidential,Tier 1,Small,202.883
DRX83,10.4,Area013,1985,125.3518,Antiseptics,mild,0.068382616,DownTown,Tier 3,High,796.1108
DUD63,7.43,Area046,1995,64.4298,Antibiotics,mild,0.013,DownTown,Tier 1,Small,1461.245
CGK11,NA,Area019,1983,65.7272,Antibiotics,mild,0.054970938,MidTownResidential,Tier 1,Small,224.8544
OGP11,20.5,Area013,1985,237.2062,Antifungal,critical,0.018583951,DownTown,Tier 3,High,4627.124
THP41,10.195,Area018,2007,244.1616,Statins,mild,0.088757177,Industrial,Tier 3,Medium,1050.4464
DZI47,21.05,Area049,1997,198.4872,Antibiotics,mild,0.025467648,DownTown,Tier 1,Medium,2571.1336
NMP43,12.195,Area018,2007,274.6568,Antipyretics,mild,0.150368051,Industrial,Tier 3,Medium,4858.8224
RJK10,NA,Area027,1983,101.3146,Antibiotics,mild,0.105933158,CityLimits,Tier 3,Medium,3579.1548
FAB15,11.6,Area017,2005,164.763,Tranquilizers,mild,0.130593973,DownTown,Tier 2,Unknown,2616.408
SSW11,20.4,Area017,2005,158.5418,Antibiotics,critical,0.039018497,DownTown,Tier 2,Unknown,3202.9778
OGE14,5.855,Area049,1997,121.6544,OralContraceptives,critical,0.047410585,DownTown,Tier 1,Medium,1455.2528
FQX92,NA,Area027,1983,124.3492,Tranquilizers,mild,0.03726524,CityLimits,Tier 3,Medium,4051.8728
TGY15,17.5,Area017,2005,194.3608,Tranquilizers,mild,0.189175402,DownTown,Tier 2,Unknown,2134.3688
EQV54,10.275,Area010,1996,94.4224,Cardiac,critical,0.101257771,MidTownResidential,Tier 3,Unknown,283.4448
HRH29,22.4,Area049,1997,139.0994,Stimulants,critical,0.033750867,DownTown,Tier 1,Medium,2040.491
LTH47,19.05,Area045,2000,120.5912,MuscleRelaxants,mild,0.124527348,DownTown,Tier 2,Unknown,986.5296
IHE15,14.1,Area018,2007,152.5838,Antacids,critical,0.127318263,Industrial,Tier 3,Medium,534.4514
BUX15,8.205,Area017,2005,108.4726,Antipyretics,critical,0.051363204,DownTown,Tier 2,Unknown,700.2356
OHX11,11.495,Area010,1996,152.1838,OralContraceptives,critical,0.258483691,MidTownResidential,Tier 3,Unknown,393.9676
KNX65,7.085,Area049,1997,97.6856,Antibiotics,critical,0.066930934,DownTown,Tier 1,Medium,991.856
RTV34,NA,Area027,1983,246.3248,Hreplacements,mild,0.031942606,CityLimits,Tier 3,Medium,6749.6944
HTG15,9.26,Area013,1985,172.7894,Cardiac,mild,0.041339599,DownTown,Tier 3,High,1892.6834
RWJ12,9.6,Area046,1995,109.0384,Mstablizers,critical,0.043151351,DownTown,Tier 1,Small,605.692
FWK70,6.76,Area045,2000,155.8786,Antibiotics,critical,0.120274301,DownTown,Tier 2,Unknown,4013.9222
DCB19,14.65,Area049,1997,238.9352,Antipyretics,mild,0.115670882,DownTown,Tier 1,Medium,3548.528
TLK62,6.76,Area046,1995,195.724,Cardiac,critical,0.045177405,DownTown,Tier 1,Small,5332.872
AJF83,NA,Area027,1983,176.0868,Analgesics,critical,0.052734882,CityLimits,Tier 3,Medium,5026.604
TTV54,22.05,Area013,1985,190.6318,OralContraceptives,critical,0.096536989,DownTown,Tier 3,High,4262.9314
QSY87,7.89,Area049,1997,129.3098,Antiseptics,mild,0.039225693,DownTown,Tier 1,Medium,2643.7058
ZWS21,8.85,Area017,2005,162.234,Cardiac,mild,0.0403235,DownTown,Tier 2,Unknown,1950.608
BFC68,22.15,Area045,2000,203.0478,OralContraceptives,mild,0.05047983,DownTown,Tier 2,Unknown,2244.2258
LSU81,20.15,Area017,2005,202.8136,Antiseptics,mild,0.181531813,DownTown,Tier 2,Unknown,3029.204
OQH15,16.5,Area018,2007,228.7824,Cardiac,mild,0.034293909,Industrial,Tier 3,Medium,1641.6768
HPK57,11.4,Area045,2000,162.7656,Tranquilizers,mild,0.043269774,DownTown,Tier 2,Unknown,3047.8464
YDR46,11.3,Area035,2002,273.0226,Cardiac,mild,0.038822315,DownTown,Tier 2,Small,3284.8712
DST32,10.285,Area049,1997,110.57,Antibiotics,mild,0.196688161,DownTown,Tier 1,Medium,1111.7
JRP10,12.8,Area035,2002,110.0358,OralContraceptives,critical,0.138579201,DownTown,Tier 2,Small,1218.8938
IEW96,NA,Area027,1983,71.8536,Tranquilizers,mild,0.090079177,CityLimits,Tier 3,Medium,1031.804
CPZ57,21.15,Area018,2007,58.9376,Antiseptics,mild,0.039074491,Industrial,Tier 3,Medium,688.2512
QTJ15,22.4,Area013,1985,244.5958,Antiseptics,mild,0.023593469,DownTown,Tier 3,High,3852.1328
OGE14,5.855,Area046,1995,122.9544,OralContraceptives,critical,0.047357169,DownTown,Tier 1,Small,2797.5056
BFC68,22.15,Area035,2002,204.1478,OralContraceptives,mild,0.050396901,DownTown,Tier 2,Small,2825.4692
UQE10,9.205,Area013,1985,240.5694,Statins,mild,0.077011067,DownTown,Tier 3,High,4680.388
NDL93,8.08,Area045,2000,238.7694,Antibiotics,critical,0.098981978,DownTown,Tier 2,Unknown,5593.8656
CUP12,NA,Area027,1983,196.524,Antibiotics,mild,0.053318693,CityLimits,Tier 3,Medium,5146.448
JZK98,16.3,Area045,2000,196.2266,Cardiac,critical,0.174762835,DownTown,Tier 2,Unknown,2694.9724
PVW15,18.9,Area046,1995,175.1868,Hreplacements,mild,0.117878967,DownTown,Tier 1,Small,2569.802
LSZ55,15.1,Area010,1996,88.1012,Antibiotics,critical,0.120469819,MidTownResidential,Tier 3,Unknown,340.7036
ANL15,6.41,Area035,2002,174.121,Antiseptics,mild,0.047868095,DownTown,Tier 2,Small,2233.573
NPS46,10.01,Area045,2000,53.8744,Antipyretics,critical,0.059079575,DownTown,Tier 2,Unknown,520.4696
YPS49,8.535,Area013,1985,123.9834,Hreplacements,mild,0.071083831,DownTown,Tier 3,High,343.3668
GNX16,13.6,Area046,1995,100.1804,Antifungal,critical,0.077618976,DownTown,Tier 1,Small,1399.3256
HNJ12,8.26,Area035,2002,103.4146,Analgesics,mild,0.090178965,DownTown,Tier 2,Small,2302.1504
UIR34,19.3,Area049,1997,99.9514,Antibiotics,critical,0.155910689,DownTown,Tier 1,Medium,1972.5794
XEX60,7.58,Area013,1985,95.8198,Analgesics,mild,0.040682047,DownTown,Tier 3,High,1857.396
FQI14,11.8,Area035,2002,169.0578,Antacids,critical,0.155511272,DownTown,Tier 2,Small,2359.4092
IPC15,15.45,Area045,2000,181.3106,Analgesics,mild,0.10857165,DownTown,Tier 2,Unknown,4219.6544
VGE44,11.1,Area010,1996,57.806,Analgesics,mild,0.03616823,MidTownResidential,Tier 3,Unknown,299.424
UAS12,17.15,Area013,1985,55.0744,Antimalarial,critical,0.074045133,DownTown,Tier 3,High,294.0976
HQX39,11.6,Area045,2000,95.154,Hreplacements,critical,0.024148865,DownTown,Tier 2,Unknown,891.986
WSV13,18.9,Area046,1995,166.5314,Antimalarial,mild,0.071091269,DownTown,Tier 1,Small,3060.4966
LFK13,NA,Area027,1983,96.7198,Cardiac,critical,0.032672774,CityLimits,Tier 3,Medium,2031.8356
POR18,11.6,Area013,1985,187.337,Mstablizers,mild,0.091678276,DownTown,Tier 3,High,3818.177
TQW51,10.495,Area049,1997,169.8578,Hreplacements,critical,0.130667492,DownTown,Tier 1,Medium,1396.6624
ORW88,14.1,Area018,2007,271.6252,Antifungal,mild,0.082902438,Industrial,Tier 3,Medium,3523.2276
ZIV91,11.3,Area035,2002,137.0994,Hreplacements,critical,0.050757166,DownTown,Tier 2,Small,1397.994
XHQ90,18.55,Area035,2002,50.8822,OralContraceptives,mild,0.120021498,DownTown,Tier 2,Small,898.644
FAY70,NA,Area027,1983,59.6008,Stimulants,critical,0.045892112,CityLimits,Tier 3,Medium,1631.024
AEL80,21.5,Area017,2005,198.0898,Antiseptics,mild,0.113477461,DownTown,Tier 2,Unknown,2358.0776
QQR55,8.8,Area035,2002,185.5028,Tranquilizers,mild,0.049228067,DownTown,Tier 2,Small,4540.57
YGZ30,9.195,Area013,1985,111.0332,Stimulants,critical,0.107488485,DownTown,Tier 3,High,1343.3984
ZWG14,17.05,Area018,2007,205.8452,Mstablizers,mild,0.068154296,Industrial,Tier 3,Medium,1287.4712
HWG64,NA,Area019,1983,173.1526,Stimulants,mild,0.119907604,MidTownResidential,Tier 1,Small,606.3578
MGN14,14.95,Area045,2000,206.5426,OralContraceptives,critical,0.086060301,DownTown,Tier 2,Unknown,2683.6538
IEW96,21.4,Area035,2002,70.9536,Tranquilizers,mild,0.090439606,DownTown,Tier 2,Small,1093.0576
MUE19,14.95,Area018,2007,270.0936,OralContraceptives,critical,0.093968973,Industrial,Tier 3,Medium,2722.936
WCQ91,13.6,Area049,1997,186.6396,Antibiotics,critical,0.119492562,DownTown,Tier 1,Medium,1508.5168
FOG11,NA,Area027,1983,119.8228,Cardiac,critical,0.152330557,CityLimits,Tier 3,Medium,3539.2068
AQW42,22.65,Area046,1995,268.6278,Cardiac,mild,0.081822477,DownTown,Tier 1,Small,7141.8506
SIQ14,9.02,Area013,1985,86.6986,Antacids,critical,0.087669288,DownTown,Tier 3,High,1515.1748
SYQ15,13.4,Area010,1996,175.4526,Antiseptics,mild,0.038834128,MidTownResidential,Tier 3,Unknown,277.4526
NJQ14,16.15,Area013,1985,169.8578,Antibiotics,critical,0.048227697,DownTown,Tier 3,High,2198.9514
OSH14,NA,Area019,1983,130.8414,Antiseptics,mild,0.063901814,MidTownResidential,Tier 1,Small,478.5242
DMY13,17.3,Area018,2007,241.6668,Antiseptics,mild,0.085965144,Industrial,Tier 3,Medium,4720.336
HIM13,9.695,Area046,1995,107.6042,Hreplacements,mild,0.052492207,DownTown,Tier 1,Small,1204.2462
MPG14,8.665,Area035,2002,235.472,Antibiotics,mild,0.055552205,DownTown,Tier 2,Small,3508.58
DYS92,21.8,Area013,1985,99.883,Antibiotics,mild,0.033587886,DownTown,Tier 3,High,1910.66
CPQ12,19.55,Area010,1996,267.5962,Hreplacements,mild,0.143095044,MidTownResidential,Tier 3,Unknown,630.9924
GSN53,NA,Area027,1983,150.5496,Hreplacements,mild,0.053747616,CityLimits,Tier 3,Medium,4206.3384
GMH69,8.775,Area045,2000,224.8192,Antiseptics,mild,0.026146636,DownTown,Tier 2,Unknown,2917.3496
RVF12,13.45,Area045,2000,174.9184,Antacids,mild,0.03476755,DownTown,Tier 2,Unknown,3910.7232
SAC31,9.27,Area018,2007,182.3422,Analgesics,mild,0.013,Industrial,Tier 3,Medium,5803.5926
UNK81,16.55,Area049,1997,227.4192,OralContraceptives,mild,0.10295645,DownTown,Tier 1,Medium,3348.788
WEA21,17.65,Area018,2007,235.9062,Antibiotics,critical,0.075665642,Industrial,Tier 3,Medium,1692.9434
QPF16,12.4,Area035,2002,168.4604,Mstablizers,mild,0.189182345,DownTown,Tier 2,Small,2014.5248
EBV15,13.1,Area046,1995,188.1686,Tranquilizers,mild,0.035843501,DownTown,Tier 1,Small,4734.9836
SZG51,15.6,Area046,1995,108.9726,Mstablizers,critical,0.047411238,DownTown,Tier 1,Small,895.9808
YYJ78,14.95,Area017,2005,46.9532,Antimalarial,critical,0.013,DownTown,Tier 2,Unknown,868.0172
HWM68,18.05,Area035,2002,96.5856,Antacids,mild,0.141861359,DownTown,Tier 2,Small,1519.1696
OZE92,17.55,Area049,1997,103.4804,Cardiac,mild,0.091290271,DownTown,Tier 1,Medium,1307.4452
SWG81,19.3,Area035,2002,91.5618,Mstablizers,mild,0.021539208,DownTown,Tier 2,Small,515.809
HNB36,21.5,Area010,1996,135.5678,Antibiotics,critical,0.113095288,MidTownResidential,Tier 3,Unknown,240.1678
HIQ11,16.3,Area049,1997,131.8414,Antacids,mild,0.059447328,DownTown,Tier 1,Medium,2549.828
BNU14,NA,Area027,1983,133.2072,Antibiotics,critical,0.043794774,CityLimits,Tier 3,Medium,4645.7664
XZA11,NA,Area027,1983,203.8478,OralContraceptives,critical,0.172081735,CityLimits,Tier 3,Medium,4762.9472
XHP42,NA,Area027,1983,251.9828,Hreplacements,mild,0.047705807,CityLimits,Tier 3,Medium,4986.656
CQK14,14.3,Area017,2005,87.5986,Cardiac,mild,0.167487495,DownTown,Tier 2,Unknown,1359.3776
LXR14,15.95,Area049,1997,273.2594,Antiseptics,mild,0.085178679,DownTown,Tier 1,Medium,5346.188
DAD76,NA,Area027,1983,164.2998,Antipyretics,mild,0.074686402,CityLimits,Tier 3,Medium,5342.1932
FOK66,7.18,Area045,2000,162.5998,Statins,mild,0.016599378,DownTown,Tier 2,Unknown,3188.996
NDP41,13.65,Area017,2005,67.6246,Cardiac,mild,0.039832182,DownTown,Tier 2,Unknown,1445.2658
DVZ11,10.3,Area017,2005,179.9474,Antiseptics,mild,0.032616991,DownTown,Tier 2,Unknown,2639.711
UYH58,11.695,Area010,1996,168.7604,Antiviral,mild,0.06526427,MidTownResidential,Tier 3,Unknown,271.4604
LZI12,11.495,Area035,2002,122.086,Statins,mild,0.125203445,DownTown,Tier 2,Small,1810.79
WQX80,NA,Area027,1983,126.0518,Antibiotics,mild,0.184761077,CityLimits,Tier 3,Medium,5464.0346
YZF96,10.995,Area045,2000,169.2604,Tranquilizers,mild,0.127170506,DownTown,Tier 2,Unknown,1856.0644
RHG44,20.65,Area046,1995,59.1034,Mstablizers,critical,0.095266419,DownTown,Tier 1,Small,453.2238
KPX48,18,Area018,2007,156.9102,Hreplacements,critical,0.051685176,Industrial,Tier 3,Medium,2883.3938
NGH10,7.285,Area046,1995,138.7678,OralContraceptives,mild,0.108795326,DownTown,Tier 1,Small,621.6712
ZUC11,10.15,Area010,1996,114.0964,Antiseptics,mild,0.039814124,MidTownResidential,Tier 3,Unknown,323.3928
DIR24,17,Area046,1995,190.566,OralContraceptives,mild,0.058203854,DownTown,Tier 1,Small,1730.894
CYS10,13.8,Area046,1995,209.1742,Antacids,mild,0.033697723,DownTown,Tier 1,Small,5886.1518
DQX15,20.65,Area018,2007,75.9168,Tranquilizers,mild,0.040827268,Industrial,Tier 3,Medium,496.5008
SIQ14,9.02,Area045,2000,90.1986,Antacids,critical,0.087883035,DownTown,Tier 2,Unknown,1203.5804
HST20,18.5,Area046,1995,172.4578,Antimalarial,mild,0.169298858,DownTown,Tier 1,Small,1396.6624
DVZ11,NA,Area027,1983,176.8474,Antiseptics,mild,0.032412192,CityLimits,Tier 3,Medium,4492.6324
BSV80,NA,Area027,1983,136.0046,Antacids,mild,0.118324246,CityLimits,Tier 3,Medium,3350.1196
YLO35,NA,Area019,1983,174.2842,Hreplacements,critical,0.032227816,MidTownResidential,Tier 1,Small,444.5684
XRU43,10.195,Area010,1996,218.6954,OralContraceptives,mild,0.057093978,MidTownResidential,Tier 3,Unknown,1154.977
VUG26,21.5,Area045,2000,205.611,Mstablizers,critical,0.130599259,DownTown,Tier 2,Unknown,3451.987
TVT11,21.8,Area046,1995,130.3756,Antibiotics,mild,0.049140297,DownTown,Tier 1,Small,2415.3364
PVW15,18.9,Area013,1985,175.5868,Hreplacements,mild,0.117791689,DownTown,Tier 3,High,3224.9492
BEW10,12.45,Area049,1997,117.1622,Mstablizers,mild,0.070021156,DownTown,Tier 1,Medium,2124.3818
QSY87,NA,Area027,1983,132.2098,Antiseptics,mild,0.039058181,CityLimits,Tier 3,Medium,3487.2744
KIT10,20.9,Area045,2000,177.5816,Hreplacements,critical,0.14129573,DownTown,Tier 2,Unknown,2126.3792
CFL52,12.195,Area017,2005,158.0102,OralContraceptives,critical,0.04563762,DownTown,Tier 2,Unknown,2008.5326
KFJ98,15.15,Area017,2005,124.5492,Statins,mild,0.047765901,DownTown,Tier 2,Unknown,1966.5872
KAF29,16.4,Area017,2005,170.0604,Mstablizers,mild,0.108696334,DownTown,Tier 2,Unknown,2806.8268
PRU14,16.3,Area046,1995,135.5362,Tranquilizers,mild,0.084371458,DownTown,Tier 1,Small,1497.1982
FKP38,14.15,Area018,2007,190.2318,Antibiotics,mild,0.035696131,Industrial,Tier 3,Medium,2819.477
XZA11,18.15,Area010,1996,204.4478,OralContraceptives,critical,0.280565911,MidTownResidential,Tier 3,Unknown,1275.4868
